provider_player_id,player_name,season,competition,club,position_raw,position,matches,minutes,goals,xg,non_penalty_goals,non_penalty_xg,assists,xa,shots,key_passes,xg_chain,xg_buildup,goals_p90,xg_p90,assists_p90,xa_p90,shots_p90,key_passes_p90,xg_chain_p90,xg_buildup_p90,source_provider
111,Jannik Vestergaard,2024-2025,ENG-Premier League,Leicester,D S,Defender,18,1411,0.0,0.1115,0.0,0.1115,0.0,0.0719,3.0,3.0,3.8136,3.7926,0.0,0.0071,0.0,0.0046,0.1914,0.1914,0.2433,0.2419,understat
10187,Jarell Quansah,2024-2025,ENG-Premier League,Liverpool,D S,Defender,13,478,0.0,0.0915,0.0,0.0915,0.0,0.1051,1.0,2.0,2.494,2.4206,0.0,0.0172,0.0,0.0198,0.1883,0.3766,0.4696,0.4558,understat
8476,Jarrad Branthwaite,2024-2025,ENG-Premier League,Everton,D S,Defender,30,2510,0.0,1.3814,0.0,1.3814,1.0,0.6528,10.0,3.0,4.8626,4.7077,0.0,0.0495,0.0359,0.0234,0.3586,0.1076,0.1744,0.1688,understat
6816,Jean-Clair Todibo,2024-2025,ENG-Premier League,West Ham,D S,Defender,27,1833,0.0,0.2778,0.0,0.2778,0.0,0.0298,5.0,2.0,3.5863,3.5863,0.0,0.0136,0.0,0.0015,0.2455,0.0982,0.1761,0.1761,understat
6314,Joachim Andersen,2024-2025,ENG-Premier League,"Crystal Palace,Fulham",D,Defender,30,2678,0.0,0.8852,0.0,0.8852,0.0,0.2805,20.0,4.0,10.6726,10.4441,0.0,0.0298,0.0,0.0094,0.6721,0.1344,0.3587,0.351,understat
586,John Stones,2024-2025,ENG-Premier League,Manchester City,D S,Defender,11,539,2.0,0.6665,2.0,0.6665,0.0,0.0838,2.0,2.0,2.6725,2.6725,0.334,0.1113,0.0,0.014,0.334,0.334,0.4462,0.4462,understat
987,Joseph Gomez,2024-2025,ENG-Premier League,Liverpool,D S,Defender,9,510,0.0,0.3743,0.0,0.3743,0.0,0.0807,3.0,2.0,4.231,4.2,0.0,0.0661,0.0,0.0142,0.5294,0.3529,0.7466,0.7412,understat
9790,Josko Gvardiol,2024-2025,ENG-Premier League,Manchester City,D S,Defender,37,3277,5.0,4.6074,5.0,4.6074,0.0,2.0649,40.0,26.0,22.9384,18.7482,0.1373,0.1265,0.0,0.0567,1.0986,0.7141,0.63,0.5149,understat
8780,Joël Veltman,2024-2025,ENG-Premier League,Brighton,D S,Defender,21,1714,0.0,0.7977,0.0,0.7977,0.0,0.7568,6.0,6.0,6.4766,5.0723,0.0,0.0419,0.0,0.0397,0.3151,0.3151,0.3401,0.2663,understat
11745,Julián Araujo,2024-2025,ENG-Premier League,Bournemouth,D S,Defender,12,496,0.0,0.0,0.0,0.0,0.0,0.0628,0.0,1.0,1.8003,1.8003,0.0,0.0,0.0,0.0114,0.0,0.1815,0.3267,0.3267,understat
11707,Jurriën Timber,2024-2025,ENG-Premier League,Arsenal,D S,Defender,30,2443,1.0,1.3133,1.0,1.3133,3.0,1.1327,14.0,17.0,10.5894,9.3674,0.0368,0.0484,0.1105,0.0417,0.5158,0.6263,0.3901,0.3451,understat
5973,Kenny Tete,2024-2025,ENG-Premier League,Fulham,D S,Defender,22,1790,0.0,1.5954,0.0,1.5954,2.0,0.675,25.0,9.0,7.3725,6.5406,0.0,0.0802,0.1006,0.0339,1.257,0.4525,0.3707,0.3289,understat
5261,Kevin Danso,2024-2025,ENG-Premier League,Tottenham,D S,Defender,10,840,0.0,0.2737,0.0,0.2737,0.0,0.0685,7.0,2.0,2.7478,2.703,0.0,0.0293,0.0,0.0073,0.75,0.2143,0.2944,0.2896,understat
652,Kieran Trippier,2024-2025,ENG-Premier League,Newcastle United,D S,Defender,25,1311,0.0,0.1579,0.0,0.1579,3.0,1.8059,4.0,21.0,6.4625,6.1906,0.0,0.0108,0.2059,0.124,0.2746,1.4416,0.4436,0.425,understat
6722,Konstantinos Mavropanos,2024-2025,ENG-Premier League,West Ham,D S,Defender,33,2028,0.0,1.6613,0.0,1.6613,0.0,0.6752,18.0,5.0,4.6871,4.526,0.0,0.0737,0.0,0.03,0.7988,0.2219,0.208,0.2009,understat
8852,Konstantinos Tsimikas,2024-2025,ENG-Premier League,Liverpool,D S,Defender,18,819,0.0,0.5642,0.0,0.5642,1.0,2.5979,4.0,16.0,7.0638,5.9823,0.0,0.062,0.1099,0.2855,0.4396,1.7582,0.7762,0.6574,understat
9677,Kristoffer Ajer,2024-2025,ENG-Premier League,Brentford,D S,Defender,24,1450,0.0,1.1425,0.0,1.1425,0.0,1.4724,9.0,9.0,4.8228,2.9707,0.0,0.0709,0.0,0.0914,0.5586,0.5586,0.2993,0.1844,understat
638,Kyle Walker,2024-2025,ENG-Premier League,Manchester City,D S,Defender,15,968,0.0,0.1099,0.0,0.1099,0.0,0.7248,5.0,7.0,6.893,6.7469,0.0,0.0102,0.0,0.0674,0.4649,0.6508,0.6409,0.6273,understat
8919,Leif Davis,2024-2025,ENG-Premier League,Ipswich,D S,Defender,33,2760,1.0,0.798,1.0,0.798,2.0,6.0618,16.0,61.0,7.2669,4.0115,0.0326,0.026,0.0652,0.1977,0.5217,1.9891,0.237,0.1308,understat
10564,Leny Yoro,2024-2025,ENG-Premier League,Manchester United,D S,Defender,21,1152,0.0,1.1258,0.0,1.1258,0.0,0.0538,5.0,2.0,4.2568,3.4263,0.0,0.088,0.0,0.0042,0.3906,0.1562,0.3326,0.2677,understat
10805,Levi Colwill,2024-2025,ENG-Premier League,Chelsea,D,Defender,35,3150,2.0,2.4856,2.0,2.4856,1.0,1.0662,17.0,12.0,15.1627,13.8436,0.0571,0.071,0.0286,0.0305,0.4857,0.3429,0.4332,0.3955,understat
6048,Lewis Dunk,2024-2025,ENG-Premier League,Brighton,D S,Defender,25,2083,0.0,1.107,0.0,1.107,0.0,0.5168,12.0,5.0,10.1973,10.1028,0.0,0.0478,0.0,0.0223,0.5185,0.216,0.4406,0.4365,understat
10216,Lewis Hall,2024-2025,ENG-Premier League,Newcastle United,D S,Defender,27,2200,0.0,0.5364,0.0,0.5364,4.0,3.9511,11.0,33.0,12.6892,10.6449,0.0,0.0219,0.1636,0.1616,0.45,1.35,0.5191,0.4355,understat
10802,Lisandro Martínez,2024-2025,ENG-Premier League,Manchester United,D,Defender,20,1762,2.0,1.6867,2.0,1.6867,1.0,1.3576,17.0,9.0,9.6392,8.2332,0.1022,0.0862,0.0511,0.0693,0.8683,0.4597,0.4924,0.4205,understat
1823,Lucas Digne,2024-2025,ENG-Premier League,Aston Villa,D S,Defender,32,2413,0.0,0.7811,0.0,0.7811,4.0,6.966,13.0,36.0,8.9903,6.627,0.0,0.0291,0.1492,0.2598,0.4849,1.3427,0.3353,0.2472,understat
8562,Luke Thomas,2024-2025,ENG-Premier League,Leicester,D S,Defender,14,1123,0.0,0.3487,0.0,0.3487,0.0,0.4182,5.0,8.0,1.7491,1.3889,0.0,0.0279,0.0,0.0335,0.4007,0.6411,0.1402,0.1113,understat
12746,Luke Woolfenden,2024-2025,ENG-Premier League,Ipswich,D S,Defender,15,1170,0.0,0.0581,0.0,0.0581,0.0,0.0,1.0,0.0,1.3068,1.3068,0.0,0.0045,0.0,0.0,0.0769,0.0,0.1005,0.1005,understat
9685,Mads Roerslev,2024-2025,ENG-Premier League,Brentford,D S,Defender,19,1079,0.0,0.222,0.0,0.222,2.0,2.7905,5.0,14.0,5.1774,2.4617,0.0,0.0185,0.1668,0.2328,0.4171,1.1677,0.4318,0.2053,understat
9017,Malo Gusto,2024-2025,ENG-Premier League,Chelsea,D S,Defender,32,1838,0.0,1.5562,0.0,1.5562,1.0,1.3433,22.0,22.0,10.9802,9.0307,0.0,0.0762,0.049,0.0658,1.0773,1.0773,0.5377,0.4422,understat
6490,Manuel Akanji,2024-2025,ENG-Premier League,Manchester City,D S,Defender,26,2017,0.0,1.0099,0.0,1.0099,0.0,0.4247,15.0,9.0,13.8797,13.6113,0.0,0.0451,0.0,0.0189,0.6693,0.4016,0.6193,0.6073,understat
7134,Marc Cucurella,2024-2025,ENG-Premier League,Chelsea,D S,Defender,36,3006,5.0,3.1617,5.0,3.1617,1.0,1.8079,24.0,19.0,15.4875,12.0767,0.1497,0.0947,0.0299,0.0541,0.7186,0.5689,0.4637,0.3616,understat
10864,Marcos Senesi,2024-2025,ENG-Premier League,Bournemouth,D S,Defender,17,1117,0.0,0.6512,0.0,0.6512,0.0,0.2383,2.0,5.0,4.3485,4.1686,0.0,0.0525,0.0,0.0192,0.1611,0.4029,0.3504,0.3359,understat
6852,Matt Doherty,2024-2025,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,30,2140,2.0,1.5767,2.0,1.5767,1.0,1.7242,10.0,12.0,8.0575,6.3443,0.0841,0.0663,0.0421,0.0725,0.4206,0.5047,0.3389,0.2668,understat
7902,Matthijs de Ligt,2024-2025,ENG-Premier League,Manchester United,D S,Defender,29,2141,2.0,2.872,2.0,2.872,0.0,0.2811,18.0,6.0,5.2497,4.9913,0.0841,0.1207,0.0,0.0118,0.7567,0.2522,0.2207,0.2098,understat
7332,Max Kilman,2024-2025,ENG-Premier League,West Ham,D,Defender,38,3348,0.0,1.7148,0.0,1.7148,1.0,0.9289,13.0,16.0,7.727,7.1784,0.0,0.0461,0.0269,0.025,0.3495,0.4301,0.2077,0.193,understat
8853,Maxence Lacroix,2024-2025,ENG-Premier League,Crystal Palace,D,Defender,35,3126,1.0,2.7525,1.0,2.7525,1.0,1.6881,30.0,8.0,8.1401,6.9428,0.0288,0.0792,0.0288,0.0486,0.8637,0.2303,0.2344,0.1999,understat
11281,Michael Kayode,2024-2025,ENG-Premier League,Brentford,D S,Defender,12,527,0.0,0.1811,0.0,0.1811,1.0,0.9814,2.0,8.0,2.7945,1.632,0.0,0.0309,0.1708,0.1676,0.3416,1.3662,0.4772,0.2787,understat
1653,Michael Keane,2024-2025,ENG-Premier League,Everton,D S,Defender,14,1043,3.0,1.1266,3.0,1.1266,0.0,0.1236,10.0,1.0,1.2808,1.2519,0.2589,0.0972,0.0,0.0107,0.8629,0.0863,0.1105,0.108,understat
10050,Micky van de Ven,2024-2025,ENG-Premier League,Tottenham,D S,Defender,13,1031,0.0,0.771,0.0,0.771,2.0,1.1784,6.0,2.0,5.8283,4.6499,0.0,0.0673,0.1746,0.1029,0.5238,0.1746,0.5088,0.4059,understat
11709,Milos Kerkez,2024-2025,ENG-Premier League,Bournemouth,D,Defender,38,3359,2.0,0.7434,2.0,0.7434,5.0,4.9144,19.0,35.0,13.3909,9.969,0.0536,0.0199,0.134,0.1317,0.5091,0.9378,0.3588,0.2671,understat
13068,Morato,2024-2025,ENG-Premier League,Nottingham Forest,D S,Defender,26,852,0.0,0.1038,0.0,0.1038,0.0,0.0,2.0,0.0,2.0777,2.0777,0.0,0.011,0.0,0.0,0.2113,0.0,0.2195,0.2195,understat
12123,Murillo,2024-2025,ENG-Premier League,Nottingham Forest,D,Defender,36,3199,2.0,1.9497,2.0,1.9497,0.0,1.3909,25.0,12.0,5.3695,4.5544,0.0563,0.0549,0.0,0.0391,0.7033,0.3376,0.1511,0.1281,understat
12272,Myles Lewis-Skelly,2024-2025,ENG-Premier League,Arsenal,D S,Defender,23,1371,1.0,0.2545,1.0,0.2545,0.0,0.4992,3.0,8.0,5.4651,5.0741,0.0656,0.0167,0.0,0.0328,0.1969,0.5252,0.3588,0.3331,understat
579,Nathan Aké,2024-2025,ENG-Premier League,Manchester City,D S,Defender,10,684,0.0,0.2419,0.0,0.2419,0.0,0.016,3.0,1.0,3.5274,3.3895,0.0,0.0318,0.0,0.0021,0.3947,0.1316,0.4641,0.446,understat
9733,Nathan Collins,2024-2025,ENG-Premier League,Brentford,D,Defender,38,3420,2.0,2.6544,2.0,2.6544,3.0,1.9734,17.0,9.0,10.904,10.0507,0.0526,0.0699,0.0789,0.0519,0.4474,0.2368,0.2869,0.2645,understat
12763,Nathan Wood,2024-2025,ENG-Premier League,Southampton,D S,Defender,11,780,0.0,0.2938,0.0,0.2938,0.0,0.0215,2.0,1.0,2.3716,2.3501,0.0,0.0339,0.0,0.0025,0.2308,0.1154,0.2736,0.2712,understat
603,Nathaniel Clyne,2024-2025,ENG-Premier League,Crystal Palace,D S,Defender,13,483,0.0,0.0234,0.0,0.0234,0.0,0.1614,2.0,3.0,1.4451,1.2837,0.0,0.0044,0.0,0.0301,0.3727,0.559,0.2693,0.2392,understat
11592,Nico O&#039;Reilly,2024-2025,ENG-Premier League,Manchester City,D S,Defender,9,526,2.0,1.0967,2.0,1.0967,0.0,0.2605,8.0,4.0,2.7525,1.652,0.3422,0.1876,0.0,0.0446,1.3688,0.6844,0.471,0.2827,understat
6174,Nikola Milenkovic,2024-2025,ENG-Premier League,Nottingham Forest,D,Defender,37,3330,5.0,4.5712,5.0,4.5712,2.0,1.0439,29.0,9.0,5.9734,4.9077,0.1351,0.1235,0.0541,0.0282,0.7838,0.2432,0.1614,0.1326,understat
10696,Noussair Mazraoui,2024-2025,ENG-Premier League,Manchester United,D S,Defender,37,2881,0.0,0.8145,0.0,0.8145,1.0,1.5644,13.0,20.0,10.5478,9.0858,0.0,0.0254,0.0312,0.0489,0.4061,0.6248,0.3295,0.2838,understat
6163,Nélson Semedo,2024-2025,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,34,2897,0.0,0.9947,0.0,0.9947,4.0,2.1852,18.0,25.0,9.7999,7.223,0.0,0.0309,0.1243,0.0679,0.5592,0.7767,0.3044,0.2244,understat
11944,Patrick Dorgu,2024-2025,ENG-Premier League,Manchester United,D S,Defender,12,843,0.0,0.3947,0.0,0.3947,0.0,0.969,10.0,11.0,2.9226,1.9455,0.0,0.0421,0.0,0.1034,1.0676,1.1744,0.312,0.2077,understat
6221,Pau Torres,2024-2025,ENG-Premier League,Aston Villa,D S,Defender,24,2011,0.0,0.3871,0.0,0.3871,0.0,0.1446,8.0,3.0,7.1924,7.0646,0.0,0.0173,0.0,0.0065,0.358,0.1343,0.3219,0.3162,understat
6912,Pedro Porro,2024-2025,ENG-Premier League,Tottenham,D S,Defender,33,2611,2.0,1.8373,2.0,1.8373,6.0,6.576,39.0,57.0,15.4505,12.0033,0.0689,0.0633,0.2068,0.2267,1.3443,1.9648,0.5326,0.4137,understat
9105,Radu Dragusin,2024-2025,ENG-Premier League,Tottenham,D S,Defender,16,1264,0.0,0.1773,0.0,0.1773,0.0,0.5174,5.0,4.0,4.849,4.778,0.0,0.0126,0.0,0.0368,0.356,0.2848,0.3453,0.3402,understat
8129,Riccardo Calafiori,2024-2025,ENG-Premier League,Arsenal,D S,Defender,19,986,2.0,0.7748,2.0,0.7748,1.0,0.4056,10.0,6.0,4.1176,3.7666,0.1826,0.0707,0.0913,0.037,0.9128,0.5477,0.3758,0.3438,understat
8961,Rúben Dias,2024-2025,ENG-Premier League,Manchester City,D S,Defender,27,2262,0.0,1.3357,0.0,1.3357,0.0,0.2134,21.0,5.0,14.7342,14.5673,0.0,0.0531,0.0,0.0085,0.8355,0.1989,0.5862,0.5796,understat
10945,Santiago Bueno,2024-2025,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,29,1672,0.0,0.3284,0.0,0.3284,0.0,0.0,6.0,0.0,3.8933,3.8738,0.0,0.0177,0.0,0.0,0.323,0.0,0.2096,0.2085,understat
10721,Sepp van den Berg,2024-2025,ENG-Premier League,Brentford,D S,Defender,31,2602,0.0,2.1478,0.0,2.1478,0.0,1.0298,20.0,7.0,11.5455,9.675,0.0,0.0743,0.0,0.0356,0.6918,0.2421,0.3993,0.3346,understat
8495,Taylor Harwood-Bellis,2024-2025,ENG-Premier League,Southampton,D S,Defender,34,2832,1.0,2.1952,1.0,2.1952,0.0,1.9899,20.0,14.0,7.3812,6.123,0.0318,0.0698,0.0,0.0632,0.6356,0.4449,0.2346,0.1946,understat
6157,Timothy Castagne,2024-2025,ENG-Premier League,Fulham,D S,Defender,24,1627,0.0,0.3607,0.0,0.3607,1.0,0.8743,8.0,10.0,6.59,5.5789,0.0,0.02,0.0553,0.0484,0.4425,0.5532,0.3645,0.3086,understat
5590,Tosin Adarabioyo,2024-2025,ENG-Premier League,Chelsea,D S,Defender,22,1410,1.0,1.186,1.0,1.186,1.0,0.3341,13.0,2.0,8.5696,8.5497,0.0638,0.0757,0.0638,0.0213,0.8298,0.1277,0.547,0.5457,understat
10293,Toti,2024-2025,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,31,2622,0.0,0.9773,0.0,0.9773,1.0,0.9932,7.0,9.0,7.025,6.8781,0.0,0.0335,0.0343,0.0341,0.2403,0.3089,0.2411,0.2361,understat
1791,Trent Alexander-Arnold,2024-2025,ENG-Premier League,Liverpool,D S,Defender,33,2405,3.0,1.8941,3.0,1.8941,6.0,8.0567,45.0,52.0,20.0909,13.7822,0.1123,0.0709,0.2245,0.3015,1.684,1.9459,0.7518,0.5158,understat
6615,Trevoh Chalobah,2024-2025,ENG-Premier League,"Chelsea,Crystal Palace",D S,Defender,25,1983,3.0,2.5484,3.0,2.5484,1.0,2.152,18.0,8.0,6.1127,5.5258,0.1362,0.1157,0.0454,0.0977,0.8169,0.3631,0.2774,0.2508,understat
8214,Tyrick Mitchell,2024-2025,ENG-Premier League,Crystal Palace,D,Defender,37,3131,0.0,1.4204,0.0,1.4204,5.0,7.1097,12.0,41.0,14.7243,7.3928,0.0,0.0408,0.1437,0.2044,0.3449,1.1785,0.4232,0.2125,understat
1024,Tyrone Mings,2024-2025,ENG-Premier League,Aston Villa,D S,Defender,14,1137,0.0,0.7992,0.0,0.7992,0.0,0.1797,9.0,3.0,5.2533,5.0775,0.0,0.0633,0.0,0.0142,0.7124,0.2375,0.4158,0.4019,understat
9512,Valentino Livramento,2024-2025,ENG-Premier League,Newcastle United,D S,Defender,37,2848,0.0,0.325,0.0,0.325,1.0,3.1475,6.0,25.0,13.3969,10.8081,0.0,0.0103,0.0316,0.0995,0.1896,0.79,0.4234,0.3415,understat
6080,Victor Lindelöf,2024-2025,ENG-Premier League,Manchester United,D S,Defender,16,679,0.0,0.0,0.0,0.0,0.0,0.1225,0.0,3.0,1.1769,1.0819,0.0,0.0,0.0,0.0162,0.0,0.3976,0.156,0.1434,understat
833,Virgil van Dijk,2024-2025,ENG-Premier League,Liverpool,D,Defender,37,3330,3.0,2.8214,3.0,2.8214,1.0,1.2136,26.0,12.0,22.2956,21.5174,0.0811,0.0763,0.027,0.0328,0.7027,0.3243,0.6026,0.5816,understat
10291,Vitalii Mykolenko,2024-2025,ENG-Premier League,Everton,D,Defender,35,3085,1.0,0.6015,1.0,0.6015,2.0,3.0272,14.0,24.0,8.0472,5.3573,0.0292,0.0175,0.0583,0.0883,0.4084,0.7002,0.2348,0.1563,understat
7589,Wesley Fofana,2024-2025,ENG-Premier League,Chelsea,D,Defender,14,1192,0.0,0.2048,0.0,0.2048,0.0,0.526,3.0,6.0,4.9536,4.4307,0.0,0.0155,0.0,0.0397,0.2265,0.453,0.374,0.3345,understat
6888,William Saliba,2024-2025,ENG-Premier League,Arsenal,D,Defender,35,3044,2.0,3.1965,2.0,3.1965,0.0,0.7514,6.0,7.0,14.3453,14.2999,0.0591,0.0945,0.0,0.0222,0.1774,0.207,0.4241,0.4228,understat
8646,Wout Faes,2024-2025,ENG-Premier League,Leicester,D S,Defender,34,2799,1.0,1.5632,1.0,1.5632,0.0,0.1705,12.0,4.0,5.011,4.8082,0.0322,0.0503,0.0,0.0055,0.3859,0.1286,0.1611,0.1546,understat
4120,Álex Moreno,2024-2025,ENG-Premier League,Nottingham Forest,D S,Defender,15,978,0.0,0.217,0.0,0.217,1.0,1.0761,6.0,8.0,2.5304,1.5371,0.0,0.02,0.092,0.099,0.5521,0.7362,0.2329,0.1415,understat
5232,Alexander Isak,2024-2025,ENG-Premier League,Newcastle United,F,Forward,34,2822,23.0,22.357,19.0,19.3123,6.0,5.4487,99.0,42.0,26.2096,3.5792,0.7335,0.713,0.1914,0.1738,3.1573,1.3395,0.8359,0.1142,understat
9983,Beto,2024-2025,ENG-Premier League,Everton,F S,Forward,30,1520,8.0,9.2668,8.0,9.2668,0.0,1.3864,49.0,12.0,8.3155,1.1153,0.4737,0.5487,0.0,0.0821,2.9013,0.7105,0.4924,0.066,understat
9912,Cameron Archer,2024-2025,ENG-Premier League,Southampton,F S,Forward,35,1409,2.0,6.9276,2.0,6.1665,0.0,0.4735,29.0,6.0,7.4672,1.9211,0.1278,0.4425,0.0,0.0302,1.8524,0.3833,0.477,0.1227,understat
4456,Chris Wood,2024-2025,ENG-Premier League,Nottingham Forest,F S,Forward,36,3024,20.0,15.6387,17.0,13.3551,3.0,3.0441,68.0,22.0,14.7202,1.6692,0.5952,0.4654,0.0893,0.0906,2.0238,0.6548,0.4381,0.0497,understat
501,Danny Welbeck,2024-2025,ENG-Premier League,Brighton,F S,Forward,30,2152,10.0,10.456,9.0,9.6949,4.0,2.0768,59.0,23.0,15.518,5.8725,0.4182,0.4373,0.1673,0.0869,2.4675,0.9619,0.649,0.2456,understat
10720,Darwin Núñez,2024-2025,ENG-Premier League,Liverpool,F S,Forward,30,1072,5.0,6.9123,5.0,6.9123,2.0,1.7422,34.0,11.0,11.6966,3.6132,0.4198,0.5803,0.1679,0.1463,2.8545,0.9235,0.982,0.3033,understat
6854,Diogo Jota,2024-2025,ENG-Premier League,Liverpool,F S,Forward,26,1188,6.0,10.2062,6.0,10.2062,3.0,1.8523,51.0,11.0,13.053,3.0368,0.4545,0.7732,0.2273,0.1403,3.8636,0.8333,0.9889,0.2301,understat
5555,Dominic Calvert-Lewin,2024-2025,ENG-Premier League,Everton,F S,Forward,26,1625,3.0,8.5845,3.0,8.5845,1.0,0.7406,50.0,7.0,7.6791,1.2928,0.1662,0.4754,0.0554,0.041,2.7692,0.3877,0.4253,0.0716,understat
1679,Dominic Solanke,2024-2025,ENG-Premier League,Tottenham,F S,Forward,27,2220,9.0,12.416,8.0,11.6549,3.0,2.4611,60.0,14.0,16.3017,4.2772,0.3649,0.5034,0.1216,0.0998,2.4324,0.5676,0.6609,0.1734,understat
8260,Erling Haaland,2024-2025,ENG-Premier League,Manchester City,F,Forward,31,2749,22.0,23.9546,19.0,20.9099,3.0,3.5812,109.0,29.0,22.8452,3.5354,0.7203,0.7843,0.0982,0.1172,3.5686,0.9494,0.7479,0.1157,understat
12963,Evanilson,2024-2025,ENG-Premier League,Bournemouth,F S,Forward,31,2376,10.0,13.7143,10.0,12.9531,1.0,1.9152,73.0,25.0,15.3869,2.7852,0.3788,0.5195,0.0379,0.0725,2.7652,0.947,0.5828,0.1055,understat
5543,Gabriel Jesus,2024-2025,ENG-Premier League,Arsenal,F S,Forward,17,581,3.0,3.375,3.0,3.375,0.0,0.5536,20.0,8.0,4.9541,2.0515,0.4647,0.5228,0.0,0.0857,3.0981,1.2392,0.7674,0.3178,understat
8563,George Hirst,2024-2025,ENG-Premier League,Ipswich,F S,Forward,26,609,3.0,2.7488,3.0,2.7488,1.0,0.4037,14.0,4.0,4.2322,1.243,0.4433,0.4062,0.1478,0.0597,2.069,0.5911,0.6255,0.1837,understat
755,Jamie Vardy,2024-2025,ENG-Premier League,Leicester,F,Forward,35,2890,9.0,12.2194,8.0,10.697,4.0,3.7375,58.0,19.0,14.0403,0.9949,0.2803,0.3805,0.1246,0.1164,1.8062,0.5917,0.4372,0.031,understat
5735,Jean-Philippe Mateta,2024-2025,ENG-Premier League,Crystal Palace,F S,Forward,37,2690,14.0,15.8326,12.0,14.3103,2.0,3.8528,69.0,29.0,18.6026,3.6145,0.4684,0.5297,0.0669,0.1289,2.3086,0.9703,0.6224,0.1209,understat
11366,Jhon Durán,2024-2025,ENG-Premier League,Aston Villa,F S,Forward,20,563,7.0,5.0996,7.0,5.0996,0.0,0.2347,31.0,4.0,5.6876,1.4234,1.119,0.8152,0.0,0.0375,4.9556,0.6394,0.9092,0.2275,understat
11070,Jørgen Strand Larsen,2024-2025,ENG-Premier League,Wolverhampton Wanderers,F S,Forward,35,2624,14.0,11.6897,14.0,11.6897,4.0,3.3586,54.0,19.0,16.568,3.4464,0.4802,0.4009,0.1372,0.1152,1.8521,0.6517,0.5683,0.1182,understat
8868,Liam Delap,2024-2025,ENG-Premier League,Ipswich,F S,Forward,37,2671,12.0,11.931,10.0,10.4086,2.0,2.7845,68.0,20.0,14.707,3.1533,0.4043,0.402,0.0674,0.0938,2.2913,0.6739,0.4956,0.1063,understat
9780,Mathys Tel,2024-2025,ENG-Premier League,Tottenham,F S,Forward,13,920,2.0,2.7995,1.0,2.0383,1.0,2.5071,23.0,14.0,5.1057,1.6563,0.1957,0.2739,0.0978,0.2453,2.25,1.3696,0.4995,0.162,understat
531,Michail Antonio,2024-2025,ENG-Premier League,West Ham,F S,Forward,14,859,1.0,2.9934,1.0,2.9934,1.0,1.5986,19.0,9.0,5.1906,1.7513,0.1048,0.3136,0.1048,0.1675,1.9907,0.943,0.5438,0.1835,understat
6098,Niclas Füllkrug,2024-2025,ENG-Premier League,West Ham,F S,Forward,18,775,3.0,2.1643,3.0,2.1643,2.0,2.0832,16.0,14.0,4.3964,2.0445,0.3484,0.2513,0.2323,0.2419,1.8581,1.6258,0.5106,0.2374,understat
10048,Nicolas Jackson,2024-2025,ENG-Premier League,Chelsea,F S,Forward,30,2294,10.0,13.8341,10.0,13.8341,5.0,3.4724,76.0,28.0,16.8951,3.0803,0.3923,0.5427,0.1962,0.1362,2.9817,1.0985,0.6628,0.1208,understat
8865,Ollie Watkins,2024-2025,ENG-Premier League,Aston Villa,F S,Forward,38,2666,16.0,18.6325,14.0,17.1101,8.0,3.8764,84.0,25.0,18.9005,3.2909,0.5401,0.629,0.2701,0.1309,2.8357,0.844,0.6381,0.1111,understat
11360,Paul Onuachu,2024-2025,ENG-Premier League,Southampton,F S,Forward,25,1015,4.0,4.8867,4.0,4.8867,1.0,0.5159,34.0,8.0,5.4832,0.9348,0.3547,0.4333,0.0887,0.0457,3.0148,0.7094,0.4862,0.0829,understat
11055,Rasmus Højlund,2024-2025,ENG-Premier League,Manchester United,F S,Forward,32,2032,4.0,5.8652,4.0,5.8652,0.0,2.1415,32.0,16.0,8.6069,2.4272,0.1772,0.2598,0.0,0.0949,1.4173,0.7087,0.3812,0.1075,understat
4105,Raúl Jiménez,2024-2025,ENG-Premier League,Fulham,F S,Forward,38,2531,12.0,14.4054,9.0,12.1219,3.0,4.0792,96.0,25.0,17.4313,5.3986,0.4267,0.5122,0.1067,0.1451,3.4137,0.889,0.6198,0.192,understat
6026,Richarlison,2024-2025,ENG-Premier League,Tottenham,F S,Forward,15,471,4.0,4.3029,4.0,4.3029,1.0,0.8243,17.0,4.0,3.5217,0.0788,0.7643,0.8222,0.1911,0.1575,3.2484,0.7643,0.6729,0.0151,understat
10717,Rodrigo Muniz,2024-2025,ENG-Premier League,Fulham,F S,Forward,31,922,8.0,6.8383,8.0,6.8383,1.0,0.781,40.0,7.0,7.6933,1.7913,0.7809,0.6675,0.0976,0.0762,3.9046,0.6833,0.751,0.1749,understat
5584,Aaron Wan-Bissaka,2024-2025,ENG-Premier League,West Ham,D M S,Midfielder,36,3156,2.0,1.3521,2.0,1.3521,5.0,4.0888,16.0,33.0,12.052,8.2712,0.057,0.0386,0.1426,0.1166,0.4563,0.9411,0.3437,0.2359,understat
1726,Abdoulaye Doucouré,2024-2025,ENG-Premier League,Everton,M S,Midfielder,33,2619,3.0,4.051,3.0,4.051,2.0,2.3178,31.0,27.0,9.8979,4.9222,0.1031,0.1392,0.0687,0.0797,1.0653,0.9278,0.3401,0.1691,understat
